idPNMain,PNG,Name,RAJ2000,DECJ2000,MajDiam,mainClass,subClass
2552,236.7-01.6,"PHR J0730-2151",07:30:46.9,-21:51:43.96,27.5,R,s;
2554,236.9+08.6,"PHR J0809-1650",08:09:01.4,-16:50:01.79,14.0,E,r;s;
2556,237.3-08.4,"BMP J0705-2528",07:05:45.54,-25:28:49.4,124.0,E,s;
2558,237.6-00.1,"BMP J0738-2155",07:38:06.5,-21:55:30.97,10.0,S,
2560,238.1-04.6,"PHR J0722-2431",07:22:14.3,-24:31:01.92,21.0,R,
2561,238.5+01.7,"PHR J0747-2146",07:47:18.60,-21:46:49.0,143.0,R,a;m;r;
2563,240.6-07.7,"BMP J0715-2805",07:15:02.3,-28:05:43.73,19.0,R,m;
2564,242.3-02.4,"FP J0739-2709",07:39:38.12,-27:09:30.3,365.0,,
2565,242.5-05.9,"PHR J0726-2858",07:26:04.8,-28:58:23.09,32.0,R,
2566,242.6-04.4,"PHR J0732-2825",07:32:17.5,-28:25:17.40,32.0,B,m;p;s;
2567,243.5-01.1,"PHR J0747-2729",07:47:21.4,-27:29:16.12,20.0,E,r
2569,244.6-00.3,"PHR J0753-2803",07:53:10.0,-28:03:06.70,65.0,E,a;r;
2570,245.0+02.2,"BMP J0803-2706",08:03:54.3,-27:06:02.05,230.0,,
2571,245.1-05.5,"BMP J0733-3108",07:33:24.1,-31:08:04.67,697.0,B,r;s;
2572,247.5-04.7,"HFG 2",07:42:23.77,-32:47:50.9,180.5,E,m;s;
2573,247.8+04.9,"FP J0821-2755",08:21:18.3,-27:55:35.87,305.0,B,a;p;
2575,248.5+10.5,"PHR J0843-2514",08:43:19.8,-25:14:29.87,83.5,R,
2576,249.0-01.1,"PHR J0800-3212",08:00:29.5,-32:12:32.83,12.0,S,
2578,249.8+07.1,"PHR J0834-2819",08:34:18.08,-28:19:03.3,161.5,E,a
2579,250.3-05.4,"PHR J0745-3535",07:45:40.7,-35:35:20.47,56.0,B,a;s;
2580,250.4-01.3,"NeVe 3-3",08:03:12.66,-33:31:02.0,60.0,B,p;r;s;
2581,250.5-05.8,"PHR J0744-3553",07:44:34.1,-35:53:56.94,26.0,R,
2582,250.5+01.9,"BMP J0816-3150",08:16:20.8,-31:50:59.42,44.0,R,
2584,250.6+09.3,"BMP J0844-2737",08:44:37.8,-27:37:14.92,120.0,E,a
2586,252.4-08.7,"PHR J0736-3901",07:36:25.2,-39:01:30.90,28.0,R,
2587,253.9+00.7,"MeWe 2-1",08:20:52.58,-35:16:32.2,21.0,R,a;s;
2588,254.1+00.5,"BMP J0820-3536",08:20:50.4,-35:36:01.30,12.0,R,s;
2590,255.8+10.9,"FP J0905-3033",09:04:52.1,-30:32:23.39,882.0,A,s;
2591,257.8-06.9,"PHR J0758-4243",07:58:26.3,-42:43:53.00,25.0,R,a;
2594,258.5-01.3,"RCW 24",08:25:47.6,-40:13:09.98,720.0,B,m;p;s;
2597,262.6-01.4,"PHR J0838-4340",08:38:25.4,-43:40:35.94,13.0,R,
2601,265.4+04.2,"PHR J0911-4205",09:11:48.5,-42:05:09.89,30.0,E,a;s;
2602,265.5-02.6,"MPA J0842-4641",08:42:59.8,-46:41:25.30,8.0,S,
2603,265.6+09.5,"MPA J0932-3827",09:32:17.8,-38:27:28.51,6.0,S,
2604,265.8-05.2,"BMP J0831-4831",08:31:36.6,-48:31:22.84,9.0,E,
2606,266.9-03.5,"MPA J0843-4821",08:43:53.7,-48:21:22.57,16.0,B,p;
2610,267.5+04.6,"PHR J0921-4322",09:21:31.8,-43:22:06.10,40.0,E,a
2612,268.6+05.0,"PHR J0927-4347",09:27:28.6,-43:47:45.96,51.0,B,a;r;s;
2613,268.9-00.4,"BRAN 229",09:05:41.0,-47:54:06.19,147.0,E,a;m;r;s;
2614,269.3-00.8,"PHR J0905-4822",09:05:28.4,-48:22:56.14,28.0,B,p;s;
2616,271.7-07.1,"PHR J0844-5419",08:44:11.8,-54:19:31.98,12.0,R,
2617,271.7-07.1A,"PHR J0855-5310",08:55:21.1,-53:10:37.60,29.9,R,a;s;
2618,272.8+01.0,"PHR J0928-4936",09:28:40.97,-49:36:46.7,87.0,R,a;r;
2619,273.2-00.3,"PHR J0924-5053",09:24:06.7,-50:53:25.01,27.0,B,r;s;
2620,273.2-02.6,"PHR J0914-5232",09:14:08.5,-52:32:19.90,15.0,B,
2623,274.7-05.2,"PHR J0908-5522",09:08:02.1,-55:22:19.85,41.5,E,s
2624,274.8-04.2,"MPA J0913-5445",09:13:20.6,-54:45:36.32,7.0,S,
2625,274.8-05.7,"PHR J0905-5548",09:05:41.7,-55:48:54.18,50.0,E,
2626,275.0+01.5,"PHR J0940-5042",09:40:40.9,-50:42:22.86,81.0,B,
2627,275.1-03.5,"PHR J0918-5431",09:18:26.5,-54:31:37.02,40.0,E,
2629,275.6-00.5,"PHR J0935-5239",09:35:01.3,-52:39:18.14,86.0,E,a;r
2630,275.7-04.9,"PHR J0914-5555",09:14:03.5,-55:55:22.01,28.5,R,r;
2632,276.1-03.3,PHR0924-5506,09:24:15.1,-55:06:24.91,68.0,B,a;s;
2633,276.2+00.4,"PHR J0942-5220",09:42:01.2,-52:20:42.00,165.0,E,a;r;s;
2634,276.2-06.6,"PHR J0907-5722",09:07:49.0,-57:22:54.48,241.0,R,a;r;s;
2635,276.5+03.1,"MPA J0954-5026",09:54:37.5,-50:26:56.94,11.0,E,
2636,277.1+03.3,"MeWe 2-2",09:58:10.29,-50:39:33.0,27.5,R,a;r;s;
2637,277.2-03.0,"PHR J0931-5535",09:31:26.0,-55:35:44.16,16.5,R,r;
2639,277.4-00.7,"PHR J0943-5358",09:43:00.7,-53:58:27.48,15.1,B,a;
2641,278.3-04.3,"PHR J0930-5716",09:30:49.0,-57:16:21.11,46.5,E,s;
2642,279.0+00.6,"PHR J0957-5357",09:57:26.3,-53:57:08.89,37.0,E,a;r;
2643,279.1-03.1,"VBRC 3",09:40:52.5,-56:57:59.94,57.6,E,r;s;
2644,279.2+03.1,"MPA J1008-5202",10:08:30.4,-52:02:15.54,13.0,E,
2645,279.2+03.5,"PHR J1010-5146",10:10:04.1,-51:46:48.14,29.0,E,a;r;
2646,279.6+02.2,"PHR J1007-5304",10:07:12.2,-53:04:44.90,40.0,E,a;s
2647,280.1-05.1,"BMP J0936-5905",09:36:43.6,-59:05:16.66,138.0,E,a
2648,280.9-05.3,"MPA J0940-5945",09:40:26.3,-59:45:44.06,8.0,S,
2649,281.3-07.1,"PHR J0933-6121",09:33:03.2,-61:21:17.96,42.0,E,s;
2650,282.5-02.1,"PHR J1005-5816",10:05:49.7,-58:16:28.96,18.5,E,a;r;
2651,283.4+01.1,"PHR J1024-5600",10:24:33.8,-56:00:32.04,33.5,E,a;
2652,283.4-01.3,"MeWe 1-2",10:14:24.07,-58:11:51.9,263.0,R,a;r;
2656,284.0-04.7,"BMP J1003-6114",10:03:03.3,-61:14:27.89,71.0,E,a
2657,284.2-05.3,"PHR J1001-6152",10:01:18.77,-61:52:03.9,79.0,R,m;r;
2659,284.5+03.8,"PHR J1040-5417",10:40:45.18,-54:18:12.5,182.0,B,a;p;
2660,284.6-04.5,"PHR J1007-6124",10:07:51.3,-61:24:24.05,26.0,E,a;
2661,285.5-03.3,"BRAN 303",10:19:27.6,-60:59:10.03,57.0,B,m;p;
2663,286.1-02.0,"MPA J1029-6014",10:29:07.58,-60:14:03.4,85.0,B,r;
2664,286.3-03.1,"PHR J1025-6115",10:25:46.3,-61:15:23.08,66.0,B,a;s;
2665,286.3-00.7,"PHR J1036-5909",10:36:09.2,-59:09:19.94,50.0,E,a;r;
2667,287.4+00.2,"MPA J1047-5849",10:47:13.2,-58:49:22.55,6.0,S,
2668,287.9-04.4,"PHR J1032-6310",10:32:14.4,-63:10:22.08,180.0,R,a;s;
2669,288.2+00.4,"MPA J1053-5903",10:53:32.0,-59:03:02.12,10.0,R,m;r;
2670,288.4-01.8,"PHR J1046-6109",10:46:51.1,-61:09:23.08,56.5,B,a;
2671,288.7+00.8,"PHR J1058-5853",10:58:02.9,-58:53:33.83,28.0,B,p;s;
2672,289.0+03.3,"PHR J1107-5642",11:07:42.9,-56:42:28.01,188.0,E,a;s;
2674,289.3-04.0,"PHR J1044-6332",10:44:44.6,-63:32:29.04,20.5,R,a;r
2675,289.4-03.8,"MPA J1046-6327",10:46:23.7,-63:27:08.57,8.0,S,
2676,289.5-03.8,"MPA J1046-6328",10:46:45.7,-63:28:10.96,7.0,S,
2678,289.6-02.1,"PHR J1054-6200",10:54:36.4,-62:00:14.83,48.0,R,a;r;
2679,289.7+06.9,"MPA J1121-5339",11:21:53.2,-53:39:03.53,9.0,E,
2681,289.8+01.3,"PHR J1107-5855",11:07:40.3,-58:55:10.92,69.0,E,a;r;s;
2682,289.8+00.7,"MPA J1106-5925",11:06:03.5,-59:25:39.68,6.0,S,
2683,289.8+01.2,"PHR J1107-5857",11:07:40.6,-58:57:11.16,45.0,B,a;p;
2684,290.1+00.7,"PHR J1108-5934",11:08:01.0,-59:34:30.00,14.0,B,a;
2685,290.1-02.5,"MPA J1057-6233",10:57:09.6,-62:33:40.10,7.0,S,
2687,290.7-01.7,"PHR J1104-6200",11:04:28.3,-62:00:25.88,67.0,B,a
2689,291.3+08.4,"PHR J1134-5243",11:34:38.6,-52:43:33.06,42.0,E,s;
2693,291.6+00.8,"PHR J1119-6002",11:19:10.8,-60:02:04.96,27.0,R,
2694,291.9-04.0,"PHR J1105-6436",11:05:56.5,-64:36:27.04,45.6,E,a;r;
2697,292.4+02.1,"MPA J1128-5902",11:28:48.7,-59:02:40.96,9.0,S,
2698,292.5+00.9,"NeVe 3-6",11:25:42.72,-60:14:33.1,38.0,E,a;s;
2699,292.4-00.7,"MPA J1121-6146",11:21:21.7,-61:46:06.42,7.0,S,
2700,292.5+03.9,"PHR J1133-5721",11:33:17.5,-57:21:34.99,208.0,E,a;s;
2702,292.8+00.6,"PHR J1127-6033",11:27:47.5,-60:33:36.97,98.0,B,a;s;
2703,292.9+01.0,"PHR J1129-6012",11:29:50.4,-60:12:08.03,20.0,E,a;r;
2704,293.1-00.0,"BMP J1128-6121",11:28:12.8,-61:21:03.13,7.0,S,
2706,293.4+00.1,"PHR J1130-6114",11:30:58.9,-61:14:51.04,14.0,R,r;
2707,294.2+01.3,"PHR J1140-6022",11:40:36.8,-60:22:10.16,40.0,B,a;s;
2708,294.5+02.3,"MPA J1144-5926",11:44:44.0,-59:26:03.23,8.0,R,
2709,294.6-02.6,"PHR J1133-6417",11:33:37.7,-64:17:20.90,9.6,E,a
2710,294.7-02.4,"MPA J1135-6406",11:35:46.4,-64:06:18.76,12.0,E,a;s;
2712,295.5-03.0,"PHR J1140-6454",11:40:44.1,-64:54:58.90,25.0,B,
2713,295.6-01.5,"BMP J1145-6328",11:45:09.4,-63:28:53.65,11.0,E,a;r
2715,296.0-06.2,"MPA J1137-6806",11:37:15.6,-68:06:44.86,182.0,E,a;r;
2717,296.3+03.1,"KFR 1",12:00:16.3,-59:04:43.86,98.0,E,a;s;
2718,296.5+02.7,"NeVe 3-7",12:00:35.9,-59:29:48.91,23.0,E,m;s;
2719,296.7-00.2,"MPA J1157-6226",11:57:47.5,-62:26:21.59,7.7,E,
2720,296.8-00.9,"PHR J1157-6312",11:57:03.2,-63:12:43.85,15.0,B,s;
2721,296.8+04.5,"PHR J1205-5746",12:05:51.5,-57:46:25.90,20.0,B,s;
2722,297.0-04.9,"PHR J1150-6704",11:50:27.6,-67:04:57.07,59.0,B,p;
2723,297.0+06.5,"BMP J1209-5553",12:09:29.2,-55:53:33.76,21.0,B,p;s;
2724,297.0+01.1,"PHR J1202-6112",12:02:18.0,-61:12:45.29,14.0,B,a;m;s;
2725,297.5+01.0,"PHR J1206-6122",12:06:25.5,-61:22:44.08,12.0,E,s;
2726,297.6-01.6,"PHR J1203-6403",12:03:12.4,-64:03:41.04,15.0,E,a;
2728,298.2+01.8,"PHR J1212-6043",12:12:48.4,-60:43:15.89,11.0,R,r
2729,298.2-03.5,"PHR J1205-6600",12:05:37.7,-66:00:20.88,27.0,E,a;s;
2730,298.6+01.9,"PHR J1216-6039",12:16:09.1,-60:39:32.00,12.8,E,a;r;
2731,298.6-01.5,"PHR J1212-6407",12:12:28.0,-64:07:11.06,31.0,E,a;r;
2732,298.7-07.5,"PHR J1202-7001",12:02:55.7,-70:01:23.02,317.0,E,a;m;s;
2733,298.7-01.1,"PHR J1213-6344",12:13:46.4,-63:44:58.96,16.0,B,a;m;s;
2734,299.0+03.5,"PHR J1221-5907",12:21:00.7,-59:07:32.99,52.0,B,a;p;
2736,299.1-00.1,"PHR J1218-6245",12:18:00.9,-62:45:38.12,42.0,B,m;s;
2737,299.1-08.4,"MPA J1205-7101",12:05:39.9,-71:01:56.57,13.0,R,
2738,299.2-04.1,"PHR J1213-6643",12:13:35.8,-66:43:12.68,24.0,R,
2741,299.3-01.1,"PHR J1219-6347",12:19:08.2,-63:47:01.14,18.8,R,a;r;
2742,299.5+02.3,"PHR J1224-6023",12:24:14.3,-60:23:32.89,76.0,R,r;
2743,299.7-01.5,"MPA J1221-6413",12:21:51.8,-64:13:05.81,9.0,S,
2744,299.7+00.1,"PHR J1223-6236",12:23:57.9,-62:36:21.89,48.0,E,a;p;s;
2745,300.1+04.1,"BMP J1229-5839",12:29:57.6,-58:39:06.23,28.0,E,a
2746,300.4-04.0,"PHR J1226-6649",12:26:38.56,-66:49:49,13.0,E,m
2747,300.7+04.0,"PHR J1234-5843",12:34:52.2,-58:43:22.15,13.5,R,s
2748,301.0+06.1,"PHR J1237-5640",12:37:32.9,-56:40:45.95,27.0,R,
2749,301.1-00.4,"MPA J1235-6318",12:35:21.4,-63:18:00.61,7.0,E,
2750,301.2-04.0,"PHR J1234-6651",12:34:16.4,-66:51:49.14,13.0,E,s
2751,301.3+09.0,"MPA J1240-5347",12:40:44.3,-53:47:26.20,11.0,E,m;p;
2752,301.5+02.0,"MPA J1239-6048",12:39:46.3,-60:48:17.32,8.0,E,
2753,301.9-02.1,"MPA J1242-6459",12:42:24.2,-64:59:24.68,10.0,S,
2754,302.0-01.6,"MPA J1243-6428",12:43:19.4,-64:28:01.09,8.0,S,
2755,302.1+00.3,"RCW 69",12:44:27.42,-62:31:18.8,248.0,B,s;
2756,302.2-03.1,"PHR J1244-6601",12:44:59.5,-66:01:02.06,22.0,R,
2759,302.6-01.3,"MPA J1249-6414",12:49:14.5,-64:14:26.99,5.0,S,
2760,302.7-00.9,"PHR J1250-6346",12:50:04.4,-63:46:52.14,83.0,E,a;r;s;
2763,303.3+00.0,"PHR J1255-6251",12:55:17.75,-62:51:02.0,315.0,B,s;
2764,303.6+01.9,"PHR J1257-6052",12:57:09.6,-60:52:36.6,24.0,B,
2765,303.6+00.5,"PHR J1257-6216",12:57:51.3,-62:16:12.18,15.7,E,
2766,304.1+06.4,"PHR J1300-5621",13:00:21.2,-56:21:38.41,33.0,B,s;
2768,304.7-02.1,"PHR J1309-6457",13:09:01.7,-64:57:17.82,75.0,B,a;
2769,304.8-01.4,"MPA J1309-6415",13:09:30.9,-64:15:31.97,10.0,S,
2771,305.3+03.0,"Wray 17-58",13:10:19.6,-59:45:10.55,20.0,E,a;m
2772,305.3-03.1,"PHR J1315-6555",13:15:18.7,-65:55:01.8,11.2,B,
2773,305.3-04.9,"MPA J1317-6741",13:17:03.2,-67:41:10.00,5.0,S,
2774,305.6-00.9,"MPA J1315-6338",13:15:30.4,-63:38:43.55,6.0,S,
2775,305.9+04.6,"PHR J1314-5806",13:14:04.2,-58:06:29.02,28.0,R,
2777,305.9-01.6,"MPA J1319-6418",13:19:24.0,-64:18:53.24,4.0,S,
2778,306.4-00.8,"BMP J1322-6330",13:22:55.4,-63:30:33.98,13.0,B,a;m;
2779,306.4-02.1,"PHR J1324-6448",13:24:32.2,-64:48:13.00,18.0,E,a;r;
2780,306.4-01.6,"PHR J1324-6418",13:24:11.7,-64:18:11.20,86.0,R,r;
2781,306.6-00.7,"MPA J1324-6320",13:24:16.8,-63:20:05.96,10.0,R,r
2782,306.7+06.6,"PHR J1318-5601",13:18:18.7,-56:01:11.93,155.0,R,a;r;s;
2783,306.7-01.5,"MPA J1326-6407",13:26:32.7,-64:07:10.34,9.0,S,
2784,307.0-06.6,"PHR J1337-6908",13:37:14.2,-69:08:14.14,42.0,B,
2785,307.0-02.0,"MPA J1330-6438",13:30:10.9,-64:38:26.99,9.0,S,
2786,307.1+01.5,"PHR J1326-6103",13:26:21.7,-61:03:07.99,33.0,R,a;r;
2787,307.2-05.3,"MPA J1337-6751",13:37:22.4,-67:51:06.88,86.0,R,a;r;
2788,307.3+02.0,"PHR J1327-6032",13:27:14.0,-60:32:10.03,210.0,B,a;s;
2789,307.3-01.6,"PHR J1332-6412",13:32:05.62,-64:12:29.1,20.0,R,a;
2790,307.3+02.0a,"MPA J1327-6031",13:27:30.4,-60:31:58.48,6.0,S,
2791,307.4+00.6,"BMP J1329-6150",13:29:50.6,-61:50:37.86,87.0,E,a;s
2794,307.8-02.5,"NAME PKP J1338-6456",13:38:26.1,-64:56:42.11,3.5,S,
2795,308.1-00.5,"MPA J1337-6258",13:37:54.9,-62:58:54.30,8.0,E,
2796,308.2+03.5,"PHR J1332-5851",13:32:14.0,-58:51:38.05,34.0,E,
2797,308.2-02.1,"PHR J1341-6427",13:41:07.5,-64:27:54.07,15.1,E,a;r
2798,308.3+02.1,"PHR J1335-6015",13:35:03.0,-60:15:46.01,33.0,E,a;s
2799,308.5+04.6,"PHR J1333-5744",13:33:30.7,-57:44:41.93,22.0,R,
2800,308.5+02.5,"PHR J1336-5953",13:36:23.04,-59:53:24.4,13.0,E,
2801,308.8-02.0,"MPA J1346-6418",13:46:41.4,-64:18:45.83,7.0,E,
2803,309.6-04.8,"MPA J1400-6647",14:00:37.0,-66:47:58.31,98.0,E,a;r;
2804,309.8-01.6,"MPA J1354-6337",13:54:22.3,-63:37:17.80,8.0,S,
2805,310.0-03.1,"MPA J1359-6501",13:59:48.7,-65:01:29.46,7.0,S,
2806,310.1-03.7,"PHR J1402-6535",14:02:10.0,-65:35:34.01,24.0,E,a;r;
2808,310.8-02.3,"MPA J1404-6403",14:04:25.4,-64:03:56.92,6.0,S,
2809,311.2-02.7,"PHR J1409-6421",14:09:29.1,-64:21:55.98,23.8,E,a;r;
2812,311.7+07.3,"PHR J1351-5429",13:51:46.4,-54:29:42.00,36.0,R,a;r;
2813,311.7-00.9,"Wray 17-64",14:08:47.3,-62:29:57.88,61.4,B,a;s;
2814,312.0+04.1,"PHR J1359-5728",13:59:39.8,-57:28:49.04,14.0,E,
2815,312.1+00.3,"PHR J1408-6106",14:08:48.02,-61:06:33.9,307.0,E,a;r;s;
2816,312.3+05.7,"BMP J1358-5552",13:58:45.6,-55:52:46.42,10.0,S,
2819,313.3+03.0,"MPA J1411-5811",14:11:56.4,-58:11:51.58,6.0,S,
2820,313.4+06.2,"MPA J1405-5507",14:05:32.2,-55:07:44.51,8.0,S,
2822,313.8-05.7,"BMP J1442-6615",14:42:46.6,-66:15:02.23,117.0,E,a
2823,313.8-01.7,"MPA J1428-6234",14:28:50.8,-62:34:12.94,7.0,E,a;r
2824,313.9+01.4,"PHR J1420-5933",14:20:06.5,-59:33:54.14,31.0,B,
2825,313.9+02.8,"PHR J1416-5809",14:16:37.68,-58:09:32.2,29.0,R,a;r;s;
2826,314.0-02.1,"MPA J1430-6251",14:30:52.6,-62:51:15.80,5.0,S,
2828,314.4+01.3,"BMP J1423-5923",14:23:59.7,-59:23:37.90,9.0,R,
2829,314.5-01.0,"PHR J1432-6138",14:32:09.2,-61:38:48.1,265.0,E,a;s;
2831,314.8-03.6,"PHR J1443-6354",14:43:10.3,-63:54:45.83,27.0,E,a
2833,315.2-01.3,"PHR J1438-6140",14:38:18.1,-61:40:02.03,27.0,B,
2834,315.4-08.4,"PHR J1510-6754",15:10:22.02,-67:54:24.1,215.0,E,a;r;
2835,315.7-04.2,"Wray 16-158",14:52:36.2,-64:02:22.02,12.0,S,
2836,315.7-01.1,"MPA J1441-6114",14:41:32.2,-61:14:17.88,7.0,S,
2837,315.8-05.5,"PHR J1459-6511",14:59:18.1,-65:11:13.02,37.0,R,a;s;
2838,315.9+00.3,"PHR J1437-5949",14:37:53.2,-59:49:25.03,103.0,B,a
2839,315.9+08.2,"MeWe 1-4",14:17:32.15,-52:26:21.0,133.0,E,a;m;s;
2840,316.0+02.9,"MPA J1430-5721",14:30:25.0,-57:21:45.68,9.0,S,
2841,316.3-01.6,"PHR J1447-6127",14:47:37.8,-61:27:22.97,31.0,E,s;
2842,316.3+08.8,"PHR J1418-5144",14:18:25.8,-51:44:39.23,404.0,E,a;r;s;
2843,316.7+01.6,"MPA J1439-5816",14:39:25.0,-58:16:01.42,5.0,S,
2844,316.7-05.8,"MPA J1508-6455",15:08:06.5,-64:55:48.79,13.5,E,
2845,316.9-02.2,"PHR J1454-6146",14:54:03.4,-61:46:29.96,74.0,E,r;s;
2846,316.9+04.1,"PHR J1433-5557",14:33:26.65,-55:57:18.8,38.8,B,
2847,316.9+01.8,"MPA J1440-5802",14:40:27.4,-58:02:18.96,12.0,E,
2848,317.0-04.0,"PHR J1502-6315",15:02:41.1,-63:15:01.08,20.0,B,
2849,317.2+08.6,"PHR J1424-5138",14:24:32.6,-51:38:39.84,119.0,R,a;r;
2850,317.3-03.8,"PHR J1503-6257",15:03:58.7,-62:57:42.91,84.0,E,a;r;s;
2851,317.5+00.8,"PHR J1447-5838",14:47:41.8,-58:38:41.03,65.0,I,
2852,317.8+05.2,"MPA J1436-5429",14:36:28.6,-54:29:55.21,12.0,E,r
2853,318.2+02.3,"PHR J1447-5703",14:47:10.0,-57:03:44.96,50.0,E,a
2854,318.2-02.3,"PHR J1504-6113",15:04:39.6,-61:13:11.06,18.0,B,
2856,318.7+05.6,"PHR J1440-5350",14:40:42.5,-53:50:11.98,32.0,R,a;r;s;
2857,318.8+01.8,"PHR J1453-5714",14:53:24.8,-57:14:48.98,28.0,E,
2858,318.9+00.7,"PHR J1457-5812",14:57:35.7,-58:12:08.96,27.8,B,a;s;
2859,319.0-02.7,"MPA J1511-6108",15:11:21.0,-61:08:52.80,6.0,S,
2860,319.3-02.6,"BMP J1513-6052",15:13:36.5,-60:52:04.51,9.0,S,
2861,319.5-01.0,"PHR J1507-5925",15:07:50.45,-59:25:15.0,26.0,E,a;m;
2862,319.5-04.1,"BMP J1521-6203",15:21:16.7,-62:03:32.72,8.0,S,
2863,319.8+04.3,"PHR J1451-5432",14:51:37.6,-54:32:26.20,44.0,E,a
2864,320.0+03.9,"PHR J1453-5448",14:53:41.0,-54:48:08.89,19.0,E,
2865,320.1-02.7,"PHR J1519-6032",15:19:25.2,-60:32:38.00,12.0,R,a;r;
2866,320.6-04.8,"PHR J1532-6203",15:32:59.3,-62:03:04.00,15.5,E,a;s;
2867,320.7+04.2,"BMP J1457-5413",14:57:02.3,-54:13:58.22,41.0,E,a
2869,321.1-05.1,"PHR J1537-6159",15:37:45.90,-61:59:48.0,166.0,E,
2870,321.2-03.5,"KFR 3",15:29:48.6,-60:34:51.92,35.0,B,a;s;
2871,321.2-01.9,"MPA J1522-5917",15:22:58.2,-59:17:44.52,6.0,S,
2873,321.4+02.6,"MPA J1507-5516",15:07:06.0,-55:16:49.58,7.0,S,
2874,321.4-05.1,"MPA J1539-6147",15:39:52.3,-61:47:22.52,8.0,S,
2876,322.0-01.3,"BMP J1525-5823",15:25:59.4,-58:23:01.90,10.0,E,
2878,322.2-00.4,"BMP J1522-5729",15:22:58.9,-57:29:59.32,13.0,E,
2879,322.2-00.7,"PM 1-90",15:24:24.0,-57:46:20.86,7.0,S,
2880,322.4-00.1a,"MPA J1523-5710",15:23:22.5,-57:10:48.22,35.0,B,a;s;
2881,322.5+01.5,"MPA J1517-5538",15:17:24.6,-55:38:22.49,20.0,B,a
2882,322.7+02.6,"PHR J1514-5436",15:14:34.4,-54:36:13.97,28.0,B,p;s;
2883,322.7-01.4,"MPA J1530-5801",15:30:50.9,-58:01:28.74,6.0,S,
2885,323.1+01.6,"MPA J1520-5517",15:20:29.8,-55:17:43.30,7.0,B,a;
2886,323.5+01.1,"MPA J1525-5528",15:25:06.1,-55:28:22.30,13.8,B,
2888,323.7-04.8,"PHR J1552-6009",15:52:23.3,-60:09:17.17,17.0,B,
2890,324.1-01.3,"MPA J1539-5709",15:39:10.6,-57:09:50.87,11.0,E,p;r;
2892,324.4+03.8,"PHR J1520-5243",15:20:27.5,-52:43:24.82,53.0,R,r;
2893,324.9+06.5,"BMP J1513-5010",15:13:58.2,-50:10:03.86,27.0,R,a
2894,325.3-02.9,"PHR J1553-5738",15:53:11.2,-57:38:11.18,133.0,E,a;s;
2896,325.5-01.6,"PHR J1548-5629",15:48:21.3,-56:29:55.93,16.0,R,a;s;
2897,325.6-02.1,"PHR J1551-5653",15:51:20.3,-56:53:51.07,25.5,E,a;r;
2900,325.8-05.4,"BMP J1608-5913",16:08:09.5,-59:13:42.24,10.0,R,
2901,325.9+09.4,"BMP J1509-4707",15:09:44.4,-47:07:07.32,16.0,E,
2902,325.9-01.7,"vBe 2",15:51:18.9,-56:21:20.02,66.0,B,a;r;
2903,326.0-02.4,"FP J1554-5651",15:54:50.99,-56:51:57.9,62.0,E,a;m;s;
2905,326.5-03.4,"PHR J1602-5714",16:02:27.5,-57:14:08.23,24.0,E,a;p;
2906,326.6+05.7,"BMP J1525-4957",15:25:14.1,-49:57:40.61,23.0,E,a;r;
2908,327.1+01.9,"PM 1-99",15:41:29.5,-52:43:48.72,12.0,E,
2909,327.1-09.2,"PHR J1637-6059",16:37:41.9,-60:59:00.06,19.0,E,a;
2910,327.1-02.0,"MPA J1559-5552",15:59:11.1,-55:52:17.98,15.0,B,a;s;
2911,327.2-02.5,"MPA J1601-5608",16:01:47.6,-56:08:25.58,12.0,B,a;s;
2912,327.3-02.5,"MPA J1602-5603a",16:02:07.1,-56:03:42.55,17.0,R,a;r
2913,327.3-02.2,"BMP J1601-5553",16:01:07.2,-55:53:21.08,5.0,S,
2914,327.4-02.5,"MPA J1602-5603b",16:02:56.4,-56:03:00.61,15.0,E,m;s
2916,328.0+01.8,"PHR J1547-5214",15:47:09.80,-52:14:43.0,106.0,B,p;s;
2918,328.2-03.9,"BMP J1613-5633",16:13:51.6,-56:33:15.80,11.0,E,
2919,328.3+00.7,"PHR J1552-5254",15:52:56.8,-52:54:12.10,31.0,B,a;p;
2920,328.5+06.0,"PHR J1533-4834",15:33:33.99,-48:34:24.5,162.0,R,r
2921,328.5+06.2,"PHR J1533-4824",15:33:06.87,-48:24:44.6,200.0,R,a;r;
2922,328.7-04.6,"MPA J1619-5638",16:19:54.8,-56:38:14.06,10.0,R,
2924,329.1-01.4,"MPA J1606-5407",16:06:38.7,-54:07:21.04,8.0,S,
2925,329.4-03.5,"PHR J1618-5524",16:18:25.35,-55:24:13.7,92.0,E,a;r;
2926,329.5-00.8,"MPA J1605-5319",16:05:37.4,-53:19:54.08,8.0,S,
2927,329.6-02.7,"PHR J1615-5437",16:15:20.3,-54:37:23.99,21.0,B,a;s;
2928,329.7+06.9,"PHR J1536-4711",15:36:03.7,-47:11:33.11,27.5,E,a;
2929,329.7+01.4,"PHR J1557-5128",15:57:07.4,-51:28:01.02,59.0,E,a;r;s;
2930,329.8-02.8,"PHR J1616-5437",16:16:28.4,-54:37:58.15,20.0,E,a;
2931,329.8-02.1,"BMP J1613-5406",16:13:02.04,-54:06:32.3,335.0,E,s;
2932,329.8-03.0,"PHR J1617-5445",16:17:19.8,-54:45:12.06,15.0,E,
2933,329.9+03.7,"BMP J1548-4936",15:48:52.1,-49:36:47.84,11.0,S,
